pair,M,N,seed,mirror,winner_label,turns,unresolved
WDD:WBB,2,5,905020,1,B,28,false
WDD:WBB,2,5,905021,0,B,27,false
WDD:WBB,2,5,905021,1,B,50,false
WDD:WBB,2,5,905022,0,B,31,false
WDD:WBB,2,5,905022,1,B,20,false
WDD:WBB,2,5,905023,0,draw,100,true
WDD:WBB,2,5,905023,1,B,24,false
WDD:WBB,2,5,905024,0,draw,100,true
WDD:WBB,2,5,905024,1,B,24,false
WDD:WBB,2,5,905025,0,B,37,false
WDD:WBB,2,5,905025,1,B,26,false
WDD:WBB,2,5,905026,0,B,65,false
WDD:WBB,2,5,905026,1,B,40,false
WDD:WBB,2,5,905027,0,B,27,false
WDD:WBB,2,5,905027,1,A,26,false
WDD:WBB,2,5,905028,0,B,57,false
WDD:WBB,2,5,905028,1,B,40,false
WDD:WBB,2,5,905029,0,B,21,false
WDD:WBB,2,5,905029,1,B,20,false
WDD:WBB,2,5,905030,0,A,33,false
WDD:WBB,2,5,905030,1,B,24,false
WDD:WBB,2,5,905031,0,B,31,false
WDD:WBB,2,5,905031,1,B,28,false
WDD:WBB,2,5,905032,0,B,29,false
WDD:WBB,2,5,905032,1,draw,100,true
WDD:WBB,2,5,905033,0,B,23,false
WDD:WBB,2,5,905033,1,B,28,false
WDD:WBB,2,5,905034,0,B,27,false
WDD:WBB,2,5,905034,1,B,52,false
WDD:WBB,2,5,905035,0,draw,100,true
WDD:WBB,2,5,905035,1,B,24,false
WDD:WBB,2,5,905036,0,B,47,false
WDD:WBB,2,5,905036,1,B,40,false
WDD:WBB,2,5,905037,0,B,33,false
WDD:WBB,2,5,905037,1,B,26,false
WDD:WBB,2,5,905038,0,B,37,false
WDD:WBB,2,5,905038,1,B,32,false
WDD:WBB,2,5,905039,0,draw,100,true
WDD:WBB,2,5,905039,1,B,26,false
WDD:WBB,2,5,905040,0,draw,100,true
WDD:WBB,2,5,905040,1,B,34,false
WDD:WBB,2,5,905041,0,B,27,false
WDD:WBB,2,5,905041,1,B,24,false
WDD:WBB,2,5,905042,0,B,23,false
WDD:WBB,2,5,905042,1,B,28,false
WDD:WBB,2,5,905043,0,B,25,false
WDD:WBB,2,5,905043,1,draw,100,true
WDD:WBB,2,5,905044,0,B,29,false
WDD:WBB,2,5,905044,1,B,22,false
WDD:WBB,2,5,905045,0,B,25,false
WDD:WBB,2,5,905045,1,B,22,false
WDD:WBB,2,5,905046,0,B,21,false
WDD:WBB,2,5,905046,1,B,30,false
WDD:WBB,2,5,905047,0,draw,100,true
WDD:WBB,2,5,905047,1,B,26,false
WDD:WBB,2,5,905048,0,B,21,false
WDD:WBB,2,5,905048,1,B,34,false
WDD:WBB,2,5,905049,0,B,23,false
WDD:WBB,2,5,905049,1,B,30,false
WDD:WBB,2,5,905050,0,draw,100,true
WDD:WBB,2,5,905050,1,B,28,false
WDD:WBB,2,5,905051,0,B,25,false
WDD:WBB,2,5,905051,1,B,22,false
WDD:WBB,2,6,906002,0,A,27,false
WDD:WBB,2,6,906002,1,B,40,false
WDD:WBB,2,6,906003,0,A,33,false
WDD:WBB,2,6,906003,1,B,74,false
WDD:WBB,2,6,906004,0,B,27,false
WDD:WBB,2,6,906004,1,B,24,false
WDD:WBB,2,6,906005,0,B,29,false
WDD:WBB,2,6,906005,1,A,26,false
WDD:WBB,2,6,906006,0,A,23,false
WDD:WBB,2,6,906006,1,A,22,false
WDD:WBB,2,6,906007,0,B,25,false
WDD:WBB,2,6,906007,1,B,24,false
WDD:WBB,2,6,906008,0,A,27,false
WDD:WBB,2,6,906008,1,B,30,false
WDD:WBB,2,6,906009,0,B,27,false
WDD:WBB,2,6,906009,1,A,20,false
WDD:WBB,2,6,906010,0,B,37,false
WDD:WBB,2,6,906010,1,B,22,false
WDD:WBB,2,6,906011,0,B,47,false
WDD:WBB,2,6,906011,1,A,22,false
WDD:WBB,2,6,906012,0,B,25,false
WDD:WBB,2,6,906012,1,A,22,false
WDD:WBB,2,6,906013,0,A,19,false
WDD:WBB,2,6,906013,1,B,28,false
WDD:WBB,2,6,906014,0,A,21,false
WDD:WBB,2,6,906014,1,A,24,false
WDD:WBB,2,6,906015,0,A,27,false
WDD:WBB,2,6,906015,1,B,32,false
WDD:WBB,2,6,906016,0,B,21,false
WDD:WBB,2,6,906016,1,A,24,false
WDD:WBB,2,6,906017,0,B,31,false
WDD:WBB,2,6,906017,1,A,26,false
WDD:WBB,2,6,906018,0,A,23,false
WDD:WBB,2,6,906018,1,A,32,false
WDD:WBB,2,6,906019,0,A,27,false
WDD:WBB,2,6,906019,1,B,22,false
WDD:WBB,2,6,906020,0,A,23,false
WDD:WBB,2,6,906020,1,draw,100,true
WDD:WBB,2,6,906021,0,draw,100,true
WDD:WBB,2,6,906021,1,A,22,false
WDD:WBB,2,6,906022,0,B,21,false
WDD:WBB,2,6,906022,1,A,22,false
WDD:WBB,2,6,906023,0,B,25,false
WDD:WBB,2,6,906023,1,B,28,false
WDD:WBB,2,6,906024,0,A,23,false
WDD:WBB,2,6,906024,1,A,22,false
WDD:WBB,2,6,906025,0,A,31,false
WDD:WBB,2,6,906025,1,A,30,false
WDD:WBB,2,6,906026,0,A,23,false
WDD:WBB,2,6,906026,1,A,26,false
WDD:WBB,2,6,906027,0,A,21,false
WDD:WBB,2,6,906027,1,A,20,false
WDD:WBB,2,6,906028,0,B,35,false
WDD:WBB,2,6,906028,1,A,14,false
WDD:WBB,2,6,906029,0,A,23,false
WDD:WBB,2,6,906029,1,A,18,false
WDD:WBB,2,6,906030,0,A,29,false
WDD:WBB,2,6,906030,1,A,22,false
WDD:WBB,2,6,906031,0,A,43,false
WDD:WBB,2,6,906031,1,B,22,false
WDD:WBB,2,6,906032,0,draw,100,true
WDD:WBB,2,6,906032,1,B,34,false
WDD:WBB,2,6,906033,0,A,23,false
WDD:WBB,2,6,906033,1,A,22,false
WDD:WBB,2,6,906034,0,A,21,false
WDD:WBB,2,6,906034,1,A,28,false
WDD:WBB,2,6,906035,0,B,27,false
WDD:WBB,2,6,906035,1,A,20,false
WDD:WBB,2,6,906036,0,A,21,false
WDD:WBB,2,6,906036,1,A,20,false
WDD:WBB,2,6,906037,0,A,17,false
WDD:WBB,2,6,906037,1,A,18,false
WDD:WBB,2,6,906038,0,B,25,false
WDD:WBB,2,6,906038,1,A,26,false
WDD:WBB,2,6,906039,0,A,17,false
WDD:WBB,2,6,906039,1,B,28,false
WDD:WBB,2,6,906040,0,B,33,false
WDD:WBB,2,6,906040,1,B,34,false
WDD:WBB,2,6,906041,0,A,23,false
WDD:WBB,2,6,906041,1,B,30,false
WDD:WBB,2,6,906042,0,A,27,false
WDD:WBB,2,6,906042,1,A,24,false
WDD:WBB,2,6,906043,0,B,27,false
WDD:WBB,2,6,906043,1,A,38,false
WDD:WBB,2,6,906044,0,B,51,false
WDD:WBB,2,6,906044,1,A,30,false
WDD:WBB,2,6,906045,0,B,41,false
WDD:WBB,2,6,906045,1,A,22,false
WDD:WBB,2,6,906046,0,A,19,false
WDD:WBB,2,6,906046,1,A,24,false
WDD:WBB,2,6,906047,0,A,29,false
WDD:WBB,2,6,906047,1,A,20,false
WDD:WBB,2,6,906048,0,A,23,false
WDD:WBB,2,6,906048,1,A,28,false
WDD:WBB,2,6,906049,0,A,21,false
WDD:WBB,2,6,906049,1,A,24,false
WDD:WBB,2,6,906050,0,A,23,false
WDD:WBB,2,6,906050,1,A,24,false
WDD:WBB,2,6,906051,0,A,23,false
WDD:WBB,2,6,906051,1,A,18,false
WDD:WBB,3,8,908003,0,B,25,false
WDD:WBB,3,8,908003,1,B,30,false
WDD:WBB,3,8,908004,0,B,23,false
WDD:WBB,3,8,908004,1,A,22,false
WDD:WBB,3,8,908005,0,B,27,false
WDD:WBB,3,8,908005,1,B,36,false
WDD:WBB,3,8,908006,0,A,27,false
WDD:WBB,3,8,908006,1,B,32,false
WDD:WBB,3,8,908007,0,B,43,false
WDD:WBB,3,8,908007,1,A,22,false
WDD:WBB,3,8,908008,0,A,25,false
WDD:WBB,3,8,908008,1,B,26,false
WDD:WBB,3,8,908009,0,B,27,false
WDD:WBB,3,8,908009,1,B,26,false
WDD:WBB,3,8,908010,0,draw,100,true
WDD:WBB,3,8,908010,1,B,28,false
WDD:WBB,3,8,908011,0,B,29,false
WDD:WBB,3,8,908011,1,A,34,false
WDD:WBB,3,8,908012,0,A,23,false
WDD:WBB,3,8,908012,1,B,24,false
WDD:WBB,3,8,908013,0,B,27,false
WDD:WBB,3,8,908013,1,B,26,false
WDD:WBB,3,8,908014,0,A,25,false
WDD:WBB,3,8,908014,1,A,26,false
WDD:WBB,3,8,908015,0,draw,100,true
WDD:WBB,3,8,908015,1,B,30,false
WDD:WBB,3,8,908016,0,B,33,false
WDD:WBB,3,8,908016,1,A,24,false
WDD:WBB,3,8,908017,0,A,27,false
WDD:WBB,3,8,908017,1,B,38,false
WDD:WBB,3,8,908018,0,draw,100,true
WDD:WBB,3,8,908018,1,A,24,false
WDD:WBB,3,8,908019,0,draw,100,true
WDD:WBB,3,8,908019,1,B,28,false
WDD:WBB,3,8,908020,0,B,29,false
WDD:WBB,3,8,908020,1,B,20,false
WDD:WBB,3,8,908021,0,A,23,false
WDD:WBB,3,8,908021,1,B,44,false
WDD:WBB,3,8,908022,0,B,27,false
WDD:WBB,3,8,908022,1,B,38,false
WDD:WBB,3,8,908023,0,B,31,false
WDD:WBB,3,8,908023,1,B,28,false
WDD:WBB,3,8,908024,0,A,23,false
WDD:WBB,3,8,908024,1,B,24,false
WDD:WBB,3,8,908025,0,B,29,false
WDD:WBB,3,8,908025,1,B,36,false
WDD:WBB,3,8,908026,0,B,37,false
WDD:WBB,3,8,908026,1,B,30,false
WDD:WBB,3,8,908027,0,B,33,false
WDD:WBB,3,8,908027,1,B,32,false
WDD:WBB,3,8,908028,0,B,29,false
WDD:WBB,3,8,908028,1,A,24,false
WDD:WBB,3,8,908029,0,B,31,false
WDD:WBB,3,8,908029,1,B,24,false
WDD:WBB,3,8,908030,0,A,19,false
WDD:WBB,3,8,908030,1,B,30,false
WDD:WBB,3,8,908031,0,A,31,false
WDD:WBB,3,8,908031,1,B,24,false
WDD:WBB,3,8,908032,0,B,31,false
WDD:WBB,3,8,908032,1,B,28,false
WDD:WBB,3,8,908033,0,B,23,false
WDD:WBB,3,8,908033,1,B,22,false
WDD:WBB,3,8,908034,0,draw,100,true
WDD:WBB,3,8,908034,1,B,22,false
WDD:WBB,3,8,908035,0,B,29,false
WDD:WBB,3,8,908035,1,B,26,false
WDD:WBB,3,8,908036,0,B,33,false
WDD:WBB,3,8,908036,1,B,34,false
WDD:WBB,3,8,908037,0,A,29,false
WDD:WBB,3,8,908037,1,B,22,false
WDD:WBB,3,8,908038,0,B,25,false
WDD:WBB,3,8,908038,1,B,30,false
WDD:WBB,3,8,908039,0,A,27,false
WDD:WBB,3,8,908039,1,A,28,false
WDD:WBB,3,8,908040,0,B,27,false
WDD:WBB,3,8,908040,1,B,34,false
WDD:WBB,3,8,908041,0,B,29,false
WDD:WBB,3,8,908041,1,draw,100,true
WDD:WBB,3,8,908042,0,B,25,false
WDD:WBB,3,8,908042,1,B,38,false
WDD:WBB,3,8,908043,0,B,29,false
WDD:WBB,3,8,908043,1,A,28,false
WDD:WBB,3,8,908044,0,B,27,false
WDD:WBB,3,8,908044,1,B,40,false
WDD:WBB,3,8,908045,0,B,27,false
WDD:WBB,3,8,908045,1,B,32,false
WDD:WBB,3,8,908046,0,A,23,false
WDD:WBB,3,8,908046,1,B,24,false
WDD:WBB,3,8,908047,0,B,33,false
WDD:WBB,3,8,908047,1,B,30,false
WDD:WBB,3,8,908048,0,B,31,false
WDD:WBB,3,8,908048,1,B,34,false
WDD:WBB,3,8,908049,0,B,37,false
WDD:WBB,3,8,908049,1,A,26,false
WDD:WBB,3,8,908050,0,B,26,false
WDD:WBB,3,8,908050,1,B,26,false
WDD:WBB,3,8,908051,0,A,29,false
WDD:WBB,3,8,908051,1,B,30,false
WDD:WBB,3,8,908052,0,B,33,false
WDD:WBB,3,8,908052,1,B,28,false
WDD:WBB,3,9,909003,0,A,21,false
WDD:WBB,3,9,909003,1,B,22,false
WDD:WBB,3,9,909004,0,B,23,false
WDD:WBB,3,9,909004,1,B,24,false
WDD:WBB,3,9,909005,0,B,27,false
WDD:WBB,3,9,909005,1,B,34,false
WDD:WBB,3,9,909006,0,A,23,false
WDD:WBB,3,9,909006,1,A,22,false
WDD:WBB,3,9,909007,0,A,21,false
WDD:WBB,3,9,909007,1,B,24,false
WDD:WBB,3,9,909008,0,A,27,false
WDD:WBB,3,9,909008,1,A,30,false
WDD:WBB,3,9,909009,0,A,25,false
WDD:WBB,3,9,909009,1,A,36,false
WDD:WBB,3,9,909010,0,A,25,false
WDD:WBB,3,9,909010,1,A,20,false
WDD:WBB,3,9,909011,0,A,25,false
WDD:WBB,3,9,909011,1,A,24,false
WDD:WBB,3,9,909012,0,A,21,false
WDD:WBB,3,9,909012,1,A,20,false
WDD:WBB,3,9,909013,0,draw,100,true
WDD:WBB,3,9,909013,1,A,26,false
WDD:WBB,3,9,909014,0,A,21,false
WDD:WBB,3,9,909014,1,B,30,false
WDD:WBB,3,9,909015,0,B,31,false
WDD:WBB,3,9,909015,1,A,20,false
WDD:WBB,3,9,909016,0,A,29,false
WDD:WBB,3,9,909016,1,A,32,false
WDD:WBB,3,9,909017,0,B,33,false
WDD:WBB,3,9,909017,1,A,26,false
WDD:WBB,3,9,909018,0,A,23,false
WDD:WBB,3,9,909018,1,A,22,false
WDD:WBB,3,9,909019,0,B,24,false
WDD:WBB,3,9,909019,1,B,18,false
WDD:WBB,3,9,909020,0,B,29,false
WDD:WBB,3,9,909020,1,A,26,false
WDD:WBB,3,9,909021,0,B,43,false
WDD:WBB,3,9,909021,1,A,20,false
WDD:WBB,3,9,909022,0,A,23,false
WDD:WBB,3,9,909022,1,A,26,false
WDD:WBB,3,9,909023,0,A,21,false
WDD:WBB,3,9,909023,1,draw,100,true
WDD:WBB,3,9,909024,0,A,21,false
WDD:WBB,3,9,909024,1,draw,100,true
WDD:WBB,3,9,909025,0,B,37,false
WDD:WBB,3,9,909025,1,A,22,false
WDD:WBB,3,9,909026,0,B,59,false
WDD:WBB,3,9,909026,1,B,26,false
WDD:WBB,3,9,909027,0,A,23,false
WDD:WBB,3,9,909027,1,A,24,false
WDD:WBB,3,9,909028,0,A,19,false
WDD:WBB,3,9,909028,1,A,20,false
WDD:WBB,3,9,909029,0,A,33,false
WDD:WBB,3,9,909029,1,A,28,false
WDD:WBB,3,9,909030,0,draw,100,true
WDD:WBB,3,9,909030,1,B,23,false
WDD:WBB,3,9,909031,0,A,17,false
WDD:WBB,3,9,909031,1,A,16,false
WDD:WBB,3,9,909032,0,A,25,false
WDD:WBB,3,9,909032,1,A,20,false
WDD:WBB,3,9,909033,0,A,33,false
WDD:WBB,3,9,909033,1,B,22,false
WDD:WBB,3,9,909034,0,A,17,false
WDD:WBB,3,9,909034,1,B,28,false
WDD:WBB,3,9,909035,0,B,37,false
WDD:WBB,3,9,909035,1,A,32,false
WDD:WBB,3,9,909036,0,A,23,false
WDD:WBB,3,9,909036,1,A,34,false
WDD:WBB,3,9,909037,0,A,27,false
WDD:WBB,3,9,909037,1,A,30,false
WDD:WBB,3,9,909038,0,A,25,false
WDD:WBB,3,9,909038,1,B,26,false
WDD:WBB,3,9,909039,0,A,17,false
WDD:WBB,3,9,909039,1,A,20,false
WDD:WBB,3,9,909040,0,A,23,false
WDD:WBB,3,9,909040,1,A,18,false
WDD:WBB,3,9,909041,0,A,25,false
WDD:WBB,3,9,909041,1,A,24,false
WDD:WBB,3,9,909042,0,draw,100,true
WDD:WBB,3,9,909042,1,A,32,false
WDD:WBB,3,9,909043,0,A,21,false
WDD:WBB,3,9,909043,1,B,30,false
WDD:WBB,3,9,909044,0,B,25,false
WDD:WBB,3,9,909044,1,B,30,false
WDD:WBB,3,9,909045,0,A,25,false
WDD:WBB,3,9,909045,1,B,30,false
WDD:WBB,3,9,909046,0,A,17,false
WDD:WBB,3,9,909046,1,A,22,false
WDD:WBB,3,9,909047,0,B,23,false
WDD:WBB,3,9,909047,1,A,30,false
WDD:WBB,3,9,909048,0,B,29,false
WDD:WBB,3,9,909048,1,A,22,false
WDD:WBB,3,9,909049,0,A,33,false
WDD:WBB,3,9,909049,1,A,24,false
WDD:WBB,3,9,909050,0,B,27,false
WDD:WBB,3,9,909050,1,A,24,false
WDD:WBB,3,9,909051,0,draw,100,true
WDD:WBB,3,9,909051,1,A,26,false
WDD:WBB,3,9,909052,0,A,21,false
WDD:WBB,3,9,909052,1,B,28,false
WCC:WBB,1,1,901001,0,B,20,false
WCC:WBB,1,1,901001,1,B,22,false
WCC:WBB,1,1,901002,0,B,18,false
WCC:WBB,1,1,901002,1,B,17,false
WCC:WBB,1,1,901003,0,B,16,false
WCC:WBB,1,1,901003,1,B,15,false
WCC:WBB,1,1,901004,0,B,19,false
WCC:WBB,1,1,901004,1,B,19,false
WCC:WBB,1,1,901005,0,B,21,false
WCC:WBB,1,1,901005,1,B,23,false
WCC:WBB,1,1,901006,0,B,12,false
WCC:WBB,1,1,901006,1,B,17,false
WCC:WBB,1,1,901007,0,B,19,false
WCC:WBB,1,1,901007,1,B,20,false
WCC:WBB,1,1,901008,0,B,17,false
WCC:WBB,1,1,901008,1,B,22,false
WCC:WBB,1,1,901009,0,B,15,false
WCC:WBB,1,1,901009,1,B,20,false
WCC:WBB,1,1,901010,0,B,23,false
WCC:WBB,1,1,901010,1,B,13,false
WCC:WBB,1,1,901011,0,B,25,false
WCC:WBB,1,1,901011,1,draw,100,true
WCC:WBB,1,1,901012,0,B,12,false
WCC:WBB,1,1,901012,1,B,24,false
WCC:WBB,1,1,901013,0,B,31,false
WCC:WBB,1,1,901013,1,B,15,false
WCC:WBB,1,1,901014,0,B,37,false
WCC:WBB,1,1,901014,1,B,19,false
WCC:WBB,1,1,901015,0,B,16,false
WCC:WBB,1,1,901015,1,B,22,false
WCC:WBB,1,1,901016,0,B,29,false
WCC:WBB,1,1,901016,1,B,15,false
WCC:WBB,1,1,901017,0,B,19,false
WCC:WBB,1,1,901017,1,B,18,false
WCC:WBB,1,1,901018,0,B,15,false
WCC:WBB,1,1,901018,1,B,25,false
WCC:WBB,1,1,901019,0,B,17,false
WCC:WBB,1,1,901019,1,B,15,false
WCC:WBB,1,1,901020,0,B,17,false
WCC:WBB,1,1,901020,1,B,18,false
WCC:WBB,1,1,901021,0,B,14,false
WCC:WBB,1,1,901021,1,B,19,false
WCC:WBB,1,1,901022,0,B,25,false
WCC:WBB,1,1,901022,1,B,15,false
WCC:WBB,1,1,901023,0,B,21,false
WCC:WBB,1,1,901023,1,B,15,false
WCC:WBB,1,1,901024,0,B,34,false
WCC:WBB,1,1,901024,1,B,30,false
WCC:WBB,1,1,901025,0,B,23,false
WCC:WBB,1,1,901025,1,B,13,false
WCC:WBB,1,1,901026,0,B,12,false
WCC:WBB,1,1,901026,1,B,26,false
WCC:WBB,1,1,901027,0,B,21,false
WCC:WBB,1,1,901027,1,B,15,false
WCC:WBB,1,1,901028,0,draw,100,true
WCC:WBB,1,1,901028,1,draw,100,true
WCC:WBB,1,1,901029,0,B,18,false
WCC:WBB,1,1,901029,1,B,21,false
WCC:WBB,1,1,901030,0,B,27,false
WCC:WBB,1,1,901030,1,B,23,false
WCC:WBB,1,1,901031,0,B,17,false
WCC:WBB,1,1,901031,1,B,32,false
WCC:WBB,1,1,901032,0,draw,100,true
WCC:WBB,1,1,901032,1,B,54,false
WCC:WBB,1,1,901033,0,B,25,false
WCC:WBB,1,1,901033,1,B,17,false
WCC:WBB,1,1,901034,0,B,29,false
WCC:WBB,1,1,901034,1,B,15,false
WCC:WBB,1,1,901035,0,B,30,false
WCC:WBB,1,1,901035,1,B,15,false
WCC:WBB,1,1,901036,0,B,31,false
WCC:WBB,1,1,901036,1,B,15,false
WCC:WBB,1,1,901037,0,B,25,false
WCC:WBB,1,1,901037,1,B,17,false
WCC:WBB,1,1,901038,0,B,16,false
WCC:WBB,1,1,901038,1,B,18,false
WCC:WBB,1,1,901039,0,B,15,false
WCC:WBB,1,1,901039,1,B,30,false
WCC:WBB,1,1,901040,0,B,22,false
WCC:WBB,1,1,901040,1,B,38,false
WCC:WBB,1,1,901041,0,B,14,false
WCC:WBB,1,1,901041,1,draw,100,true
WCC:WBB,1,1,901042,0,draw,100,true
WCC:WBB,1,1,901042,1,draw,100,true
WCC:WBB,1,1,901043,0,B,24,false
WCC:WBB,1,1,901043,1,draw,100,true
WCC:WBB,1,1,901044,0,B,14,false
WCC:WBB,1,1,901044,1,B,15,false
WCC:WBB,1,1,901045,0,B,18,false
WCC:WBB,1,1,901045,1,B,21,false
WCC:WBB,1,1,901046,0,B,15,false
WCC:WBB,1,1,901046,1,B,24,false
WCC:WBB,1,1,901047,0,B,23,false
WCC:WBB,1,1,901047,1,B,17,false
WCC:WBB,1,1,901048,0,B,16,false
WCC:WBB,1,1,901048,1,B,17,false
WCC:WBB,1,1,901049,0,B,23,false
WCC:WBB,1,1,901049,1,B,24,false
WCC:WBB,1,1,901050,0,B,26,false
WCC:WBB,1,1,901050,1,B,42,false
WCC:WBB,1,2,902001,0,A,21,false
WCC:WBB,1,2,902001,1,A,16,false
WCC:WBB,1,2,902002,0,B,26,false
WCC:WBB,1,2,902002,1,A,28,false
WCC:WBB,1,2,902003,0,A,33,false
WCC:WBB,1,2,902003,1,A,26,false
WCC:WBB,1,2,902004,0,A,21,false
WCC:WBB,1,2,902004,1,A,22,false
WCC:WBB,1,2,902005,0,A,21,false
WCC:WBB,1,2,902005,1,A,20,false
WCC:WBB,1,2,902006,0,A,31,false
WCC:WBB,1,2,902006,1,A,22,false
WCC:WBB,1,2,902007,0,A,23,false
WCC:WBB,1,2,902007,1,A,20,false
WCC:WBB,1,2,902008,0,A,23,false
WCC:WBB,1,2,902008,1,B,16,false
WCC:WBB,1,2,902009,0,A,45,false
WCC:WBB,1,2,902009,1,draw,100,true
WCC:WBB,1,2,902010,0,B,17,false
WCC:WBB,1,2,902010,1,A,16,false
WCC:WBB,1,2,902011,0,A,27,false
WCC:WBB,1,2,902011,1,A,24,false
WCC:WBB,1,2,902012,0,A,19,false
WCC:WBB,1,2,902012,1,A,26,false
WCC:WBB,1,2,902013,0,A,21,false
WCC:WBB,1,2,902013,1,A,22,false
WCC:WBB,1,2,902014,0,A,17,false
WCC:WBB,1,2,902014,1,A,14,false
WCC:WBB,1,2,902015,0,B,23,false
WCC:WBB,1,2,902015,1,A,24,false
WCC:WBB,1,2,902016,0,A,19,false
WCC:WBB,1,2,902016,1,A,24,false
WCC:WBB,1,2,902017,0,A,63,false
WCC:WBB,1,2,902017,1,draw,100,true
WCC:WBB,1,2,902018,0,A,17,false
WCC:WBB,1,2,902018,1,A,16,false
WCC:WBB,1,2,902019,0,A,21,false
WCC:WBB,1,2,902019,1,A,16,false
WCC:WBB,1,2,902020,0,A,29,false
WCC:WBB,1,2,902020,1,A,26,false
WCC:WBB,1,2,902021,0,A,29,false
WCC:WBB,1,2,902021,1,A,58,false
WCC:WBB,1,2,902022,0,A,31,false
WCC:WBB,1,2,902022,1,B,19,false
WCC:WBB,1,2,902023,0,A,21,false
WCC:WBB,1,2,902023,1,A,24,false
WCC:WBB,1,2,902024,0,A,19,false
WCC:WBB,1,2,902024,1,A,18,false
WCC:WBB,1,2,902025,0,A,21,false
WCC:WBB,1,2,902025,1,A,20,false
WCC:WBB,1,2,902026,0,A,19,false
WCC:WBB,1,2,902026,1,A,36,false
WCC:WBB,1,2,902027,0,A,19,false
WCC:WBB,1,2,902027,1,B,25,false
WCC:WBB,1,2,902028,0,A,15,false
WCC:WBB,1,2,902028,1,A,22,false
WCC:WBB,1,2,902029,0,A,23,false
WCC:WBB,1,2,902029,1,A,22,false
WCC:WBB,1,2,902030,0,A,15,false
WCC:WBB,1,2,902030,1,A,20,false
WCC:WBB,1,2,902031,0,A,17,false
WCC:WBB,1,2,902031,1,A,16,false
WCC:WBB,1,2,902032,0,A,31,false
WCC:WBB,1,2,902032,1,A,52,false
WCC:WBB,1,2,902033,0,B,16,false
WCC:WBB,1,2,902033,1,B,17,false
WCC:WBB,1,2,902034,0,B,14,false
WCC:WBB,1,2,902034,1,A,18,false
WCC:WBB,1,2,902035,0,A,15,false
WCC:WBB,1,2,902035,1,B,16,false
WCC:WBB,1,2,902036,0,A,19,false
WCC:WBB,1,2,902036,1,A,16,false
WCC:WBB,1,2,902037,0,A,15,false
WCC:WBB,1,2,902037,1,A,18,false
WCC:WBB,1,2,902038,0,A,37,false
WCC:WBB,1,2,902038,1,A,34,false
WCC:WBB,1,2,902039,0,A,31,false
WCC:WBB,1,2,902039,1,A,18,false
WCC:WBB,1,2,902040,0,A,45,false
WCC:WBB,1,2,902040,1,A,18,false
WCC:WBB,1,2,902041,0,A,15,false
WCC:WBB,1,2,902041,1,A,26,false
WCC:WBB,1,2,902042,0,A,25,false
WCC:WBB,1,2,902042,1,A,20,false
WCC:WBB,1,2,902043,0,A,19,false
WCC:WBB,1,2,902043,1,A,30,false
WCC:WBB,1,2,902044,0,A,19,false
WCC:WBB,1,2,902044,1,A,18,false
WCC:WBB,1,2,902045,0,A,35,false
WCC:WBB,1,2,902045,1,A,34,false
WCC:WBB,1,2,902046,0,A,31,false
WCC:WBB,1,2,902046,1,A,16,false
WCC:WBB,1,2,902047,0,A,25,false
WCC:WBB,1,2,902047,1,A,26,false
WCC:WBB,1,2,902048,0,A,15,false
WCC:WBB,1,2,902048,1,A,16,false
WCC:WBB,1,2,902049,0,draw,100,true
WCC:WBB,1,2,902049,1,A,62,false
WCC:WBB,1,2,902050,0,A,21,false
WCC:WBB,1,2,902050,1,B,21,false
WCC:WBB,2,3,903002,0,B,23,false
WCC:WBB,2,3,903002,1,A,16,false
WCC:WBB,2,3,903003,0,A,21,false
WCC:WBB,2,3,903003,1,A,20,false
WCC:WBB,2,3,903004,0,B,28,false
WCC:WBB,2,3,903004,1,B,20,false
WCC:WBB,2,3,903005,0,B,41,false
WCC:WBB,2,3,903005,1,B,47,false
WCC:WBB,2,3,903006,0,B,23,false
WCC:WBB,2,3,903006,1,A,26,false
WCC:WBB,2,3,903007,0,B,29,false
WCC:WBB,2,3,903007,1,B,26,false
WCC:WBB,2,3,903008,0,B,18,false
WCC:WBB,2,3,903008,1,A,18,false
WCC:WBB,2,3,903009,0,A,25,false
WCC:WBB,2,3,903009,1,A,26,false
WCC:WBB,2,3,903010,0,B,25,false
WCC:WBB,2,3,903010,1,B,23,false
WCC:WBB,2,3,903011,0,A,19,false
WCC:WBB,2,3,903011,1,A,20,false
WCC:WBB,2,3,903012,0,A,15,false
WCC:WBB,2,3,903012,1,A,20,false
WCC:WBB,2,3,903013,0,B,31,false
WCC:WBB,2,3,903013,1,A,16,false
WCC:WBB,2,3,903014,0,B,28,false
WCC:WBB,2,3,903014,1,B,40,false
WCC:WBB,2,3,903015,0,B,21,false
WCC:WBB,2,3,903015,1,B,24,false
WCC:WBB,2,3,903016,0,A,23,false
WCC:WBB,2,3,903016,1,B,31,false
WCC:WBB,2,3,903017,0,A,19,false
WCC:WBB,2,3,903017,1,B,28,false
WCC:WBB,2,3,903018,0,B,25,false
WCC:WBB,2,3,903018,1,B,15,false
WCC:WBB,2,3,903019,0,B,26,false
WCC:WBB,2,3,903019,1,B,24,false
WCC:WBB,2,3,903020,0,A,19,false
WCC:WBB,2,3,903020,1,B,32,false
WCC:WBB,2,3,903021,0,B,34,false
WCC:WBB,2,3,903021,1,B,25,false
WCC:WBB,2,3,903022,0,B,16,false
WCC:WBB,2,3,903022,1,B,17,false
WCC:WBB,2,3,903023,0,B,23,false
