pair_id,seed,mirror,pos_a,first_mover,comp_a_wdd,comp_a_wcc,comp_a_wbb,comp_b_wdd,comp_b_wcc,comp_b_wbb,winner_label,turns,unresolved
296,296003,1,P2,B,2,1,3,4,2,0,A,35,false
296,296004,0,P1,A,2,1,3,4,2,0,A,34,false
296,296004,1,P2,B,2,1,3,4,2,0,A,36,false
296,296005,0,P1,A,2,1,3,4,2,0,A,22,false
296,296005,1,P2,B,2,1,3,4,2,0,A,24,false
297,297001,0,P1,A,2,1,3,5,0,1,A,33,false
297,297001,1,P2,B,2,1,3,5,0,1,A,30,false
297,297002,0,P1,A,2,1,3,5,0,1,A,35,false
297,297002,1,P2,B,2,1,3,5,0,1,A,33,false
297,297003,0,P1,A,2,1,3,5,0,1,A,40,false
297,297003,1,P2,B,2,1,3,5,0,1,A,51,false
297,297004,0,P1,A,2,1,3,5,0,1,A,28,false
297,297004,1,P2,B,2,1,3,5,0,1,A,26,false
297,297005,0,P1,A,2,1,3,5,0,1,A,32,false
297,297005,1,P2,B,2,1,3,5,0,1,A,32,false
298,298001,0,P1,A,2,1,3,5,1,0,A,36,false
298,298001,1,P2,B,2,1,3,5,1,0,A,36,false
298,298002,0,P1,A,2,1,3,5,1,0,A,26,false
298,298002,1,P2,B,2,1,3,5,1,0,A,29,false
298,298003,0,P1,A,2,1,3,5,1,0,A,30,false
298,298003,1,P2,B,2,1,3,5,1,0,A,28,false
298,298004,0,P1,A,2,1,3,5,1,0,A,24,false
298,298004,1,P2,B,2,1,3,5,1,0,A,29,false
298,298005,0,P1,A,2,1,3,5,1,0,A,27,false
298,298005,1,P2,B,2,1,3,5,1,0,A,24,false
299,299001,0,P1,A,2,1,3,6,0,0,A,27,false
299,299001,1,P2,B,2,1,3,6,0,0,A,61,false
299,299002,0,P1,A,2,1,3,6,0,0,A,39,false
299,299002,1,P2,B,2,1,3,6,0,0,A,35,false
299,299003,0,P1,A,2,1,3,6,0,0,A,30,false
299,299003,1,P2,B,2,1,3,6,0,0,A,33,false
299,299004,0,P1,A,2,1,3,6,0,0,A,36,false
299,299004,1,P2,B,2,1,3,6,0,0,A,32,false
299,299005,0,P1,A,2,1,3,6,0,0,A,25,false
299,299005,1,P2,B,2,1,3,6,0,0,A,23,false
300,300001,0,P1,A,2,2,2,2,3,1,A,31,false
300,300001,1,P2,B,2,2,2,2,3,1,A,28,false
300,300002,0,P1,A,2,2,2,2,3,1,B,35,false
300,300002,1,P2,B,2,2,2,2,3,1,A,49,false
300,300003,0,P1,A,2,2,2,2,3,1,B,38,false
300,300003,1,P2,B,2,2,2,2,3,1,A,27,false
300,300004,0,P1,A,2,2,2,2,3,1,B,32,false
300,300004,1,P2,B,2,2,2,2,3,1,A,46,false
300,300005,0,P1,A,2,2,2,2,3,1,B,38,false
300,300005,1,P2,B,2,2,2,2,3,1,A,33,false
301,301001,0,P1,A,2,2,2,2,4,0,A,34,false
301,301001,1,P2,B,2,2,2,2,4,0,A,36,false
301,301002,0,P1,A,2,2,2,2,4,0,A,30,false
301,301002,1,P2,B,2,2,2,2,4,0,A,28,false
301,301003,0,P1,A,2,2,2,2,4,0,A,28,false
301,301003,1,P2,B,2,2,2,2,4,0,A,32,false
301,301004,0,P1,A,2,2,2,2,4,0,A,35,false
301,301004,1,P2,B,2,2,2,2,4,0,A,30,false
301,301005,0,P1,A,2,2,2,2,4,0,A,24,false
301,301005,1,P2,B,2,2,2,2,4,0,A,35,false
302,302001,0,P1,A,2,2,2,3,0,3,B,30,false
302,302001,1,P2,B,2,2,2,3,0,3,B,41,false
302,302002,0,P1,A,2,2,2,3,0,3,A,43,false
302,302002,1,P2,B,2,2,2,3,0,3,B,33,false
302,302003,0,P1,A,2,2,2,3,0,3,B,31,false
302,302003,1,P2,B,2,2,2,3,0,3,A,45,false
302,302004,0,P1,A,2,2,2,3,0,3,B,41,false
302,302004,1,P2,B,2,2,2,3,0,3,A,32,false
302,302005,0,P1,A,2,2,2,3,0,3,B,29,false
302,302005,1,P2,B,2,2,2,3,0,3,B,37,false
303,303001,0,P1,A,2,2,2,3,1,2,A,33,false
303,303001,1,P2,B,2,2,2,3,1,2,B,65,false
303,303002,0,P1,A,2,2,2,3,1,2,B,28,false
303,303002,1,P2,B,2,2,2,3,1,2,A,40,false
303,303003,0,P1,A,2,2,2,3,1,2,B,32,false
303,303003,1,P2,B,2,2,2,3,1,2,A,46,false
303,303004,0,P1,A,2,2,2,3,1,2,A,33,false
303,303004,1,P2,B,2,2,2,3,1,2,A,32,false
303,303005,0,P1,A,2,2,2,3,1,2,A,30,false
303,303005,1,P2,B,2,2,2,3,1,2,A,29,false
304,304001,0,P1,A,2,2,2,3,2,1,A,23,false
304,304001,1,P2,B,2,2,2,3,2,1,A,30,false
304,304002,0,P1,A,2,2,2,3,2,1,B,36,false
304,304002,1,P2,B,2,2,2,3,2,1,A,37,false
304,304003,0,P1,A,2,2,2,3,2,1,A,19,false
304,304003,1,P2,B,2,2,2,3,2,1,A,22,false
304,304004,0,P1,A,2,2,2,3,2,1,A,43,false
304,304004,1,P2,B,2,2,2,3,2,1,A,30,false
304,304005,0,P1,A,2,2,2,3,2,1,A,44,false
304,304005,1,P2,B,2,2,2,3,2,1,A,30,false
305,305001,0,P1,A,2,2,2,3,3,0,A,39,false
305,305001,1,P2,B,2,2,2,3,3,0,A,34,false
305,305002,0,P1,A,2,2,2,3,3,0,B,38,false
305,305002,1,P2,B,2,2,2,3,3,0,A,26,false
305,305003,0,P1,A,2,2,2,3,3,0,A,38,false
305,305003,1,P2,B,2,2,2,3,3,0,A,38,false
305,305004,0,P1,A,2,2,2,3,3,0,A,30,false
305,305004,1,P2,B,2,2,2,3,3,0,A,28,false
305,305005,0,P1,A,2,2,2,3,3,0,B,26,false
305,305005,1,P2,B,2,2,2,3,3,0,A,29,false
306,306001,0,P1,A,2,2,2,4,0,2,A,31,false
306,306001,1,P2,B,2,2,2,4,0,2,A,43,false
306,306002,0,P1,A,2,2,2,4,0,2,A,28,false
306,306002,1,P2,B,2,2,2,4,0,2,A,30,false
306,306003,0,P1,A,2,2,2,4,0,2,A,42,false
306,306003,1,P2,B,2,2,2,4,0,2,A,36,false
306,306004,0,P1,A,2,2,2,4,0,2,B,46,false
306,306004,1,P2,B,2,2,2,4,0,2,A,44,false
306,306005,0,P1,A,2,2,2,4,0,2,B,32,false
306,306005,1,P2,B,2,2,2,4,0,2,A,40,false
307,307001,0,P1,A,2,2,2,4,1,1,A,34,false
307,307001,1,P2,B,2,2,2,4,1,1,A,27,false
307,307002,0,P1,A,2,2,2,4,1,1,A,43,false
307,307002,1,P2,B,2,2,2,4,1,1,A,39,false
307,307003,0,P1,A,2,2,2,4,1,1,A,22,false
307,307003,1,P2,B,2,2,2,4,1,1,A,28,false
307,307004,0,P1,A,2,2,2,4,1,1,A,50,false
307,307004,1,P2,B,2,2,2,4,1,1,A,38,false
307,307005,0,P1,A,2,2,2,4,1,1,A,60,false
307,307005,1,P2,B,2,2,2,4,1,1,A,44,false
308,308001,0,P1,A,2,2,2,4,2,0,A,36,false
308,308001,1,P2,B,2,2,2,4,2,0,A,30,false
308,308002,0,P1,A,2,2,2,4,2,0,A,27,false
308,308002,1,P2,B,2,2,2,4,2,0,A,33,false
308,308003,0,P1,A,2,2,2,4,2,0,A,33,false
308,308003,1,P2,B,2,2,2,4,2,0,A,59,false
308,308004,0,P1,A,2,2,2,4,2,0,A,21,false
308,308004,1,P2,B,2,2,2,4,2,0,A,29,false
308,308005,0,P1,A,2,2,2,4,2,0,A,32,false
308,308005,1,P2,B,2,2,2,4,2,0,A,30,false
309,309001,0,P1,A,2,2,2,5,0,1,A,42,false
309,309001,1,P2,B,2,2,2,5,0,1,A,41,false
309,309002,0,P1,A,2,2,2,5,0,1,A,20,false
309,309002,1,P2,B,2,2,2,5,0,1,A,29,false
309,309003,0,P1,A,2,2,2,5,0,1,A,43,false
309,309003,1,P2,B,2,2,2,5,0,1,B,41,false
309,309004,0,P1,A,2,2,2,5,0,1,A,36,false
309,309004,1,P2,B,2,2,2,5,0,1,A,30,false
309,309005,0,P1,A,2,2,2,5,0,1,A,36,false
309,309005,1,P2,B,2,2,2,5,0,1,A,36,false
310,310001,0,P1,A,2,2,2,5,1,0,A,36,false
310,310001,1,P2,B,2,2,2,5,1,0,A,28,false
310,310002,0,P1,A,2,2,2,5,1,0,A,32,false
310,310002,1,P2,B,2,2,2,5,1,0,A,25,false
310,310003,0,P1,A,2,2,2,5,1,0,A,42,false
310,310003,1,P2,B,2,2,2,5,1,0,A,36,false
310,310004,0,P1,A,2,2,2,5,1,0,A,31,false
310,310004,1,P2,B,2,2,2,5,1,0,A,31,false
310,310005,0,P1,A,2,2,2,5,1,0,A,26,false
310,310005,1,P2,B,2,2,2,5,1,0,A,37,false
311,311001,0,P1,A,2,2,2,6,0,0,A,28,false
311,311001,1,P2,B,2,2,2,6,0,0,A,27,false
311,311002,0,P1,A,2,2,2,6,0,0,A,45,false
311,311002,1,P2,B,2,2,2,6,0,0,A,30,false
311,311003,0,P1,A,2,2,2,6,0,0,A,37,false
311,311003,1,P2,B,2,2,2,6,0,0,A,43,false
311,311004,0,P1,A,2,2,2,6,0,0,A,42,false
311,311004,1,P2,B,2,2,2,6,0,0,A,43,false
311,311005,0,P1,A,2,2,2,6,0,0,A,25,false
311,311005,1,P2,B,2,2,2,6,0,0,A,27,false
312,312001,0,P1,A,2,3,1,2,4,0,A,21,false
312,312001,1,P2,B,2,3,1,2,4,0,B,25,false
312,312002,0,P1,A,2,3,1,2,4,0,A,26,false
312,312002,1,P2,B,2,3,1,2,4,0,A,28,false
312,312003,0,P1,A,2,3,1,2,4,0,B,24,false
312,312003,1,P2,B,2,3,1,2,4,0,A,24,false
312,312004,0,P1,A,2,3,1,2,4,0,B,36,false
312,312004,1,P2,B,2,3,1,2,4,0,B,37,false
312,312005,0,P1,A,2,3,1,2,4,0,A,23,false
312,312005,1,P2,B,2,3,1,2,4,0,A,34,false
313,313001,0,P1,A,2,3,1,3,0,3,B,42,false
313,313001,1,P2,B,2,3,1,3,0,3,A,32,false
313,313002,0,P1,A,2,3,1,3,0,3,B,38,false
313,313002,1,P2,B,2,3,1,3,0,3,B,30,false
313,313003,0,P1,A,2,3,1,3,0,3,B,20,false
313,313003,1,P2,B,2,3,1,3,0,3,A,20,false
313,313004,0,P1,A,2,3,1,3,0,3,A,39,false
313,313004,1,P2,B,2,3,1,3,0,3,A,30,false
313,313005,0,P1,A,2,3,1,3,0,3,B,42,false
313,313005,1,P2,B,2,3,1,3,0,3,B,46,false
314,314001,0,P1,A,2,3,1,3,1,2,B,30,false
314,314001,1,P2,B,2,3,1,3,1,2,A,28,false
314,314002,0,P1,A,2,3,1,3,1,2,B,36,false
314,314002,1,P2,B,2,3,1,3,1,2,B,33,false
314,314003,0,P1,A,2,3,1,3,1,2,B,36,false
314,314003,1,P2,B,2,3,1,3,1,2,A,28,false
314,314004,0,P1,A,2,3,1,3,1,2,B,42,false
314,314004,1,P2,B,2,3,1,3,1,2,A,28,false
314,314005,0,P1,A,2,3,1,3,1,2,B,38,false
314,314005,1,P2,B,2,3,1,3,1,2,B,43,false
315,315001,0,P1,A,2,3,1,3,2,1,A,29,false
315,315001,1,P2,B,2,3,1,3,2,1,A,30,false
315,315002,0,P1,A,2,3,1,3,2,1,B,26,false
315,315002,1,P2,B,2,3,1,3,2,1,A,32,false
315,315003,0,P1,A,2,3,1,3,2,1,A,30,false
315,315003,1,P2,B,2,3,1,3,2,1,A,66,false
315,315004,0,P1,A,2,3,1,3,2,1,A,33,false
315,315004,1,P2,B,2,3,1,3,2,1,A,34,false
315,315005,0,P1,A,2,3,1,3,2,1,A,46,false
315,315005,1,P2,B,2,3,1,3,2,1,B,36,false
316,316001,0,P1,A,2,3,1,3,3,0,A,19,false
316,316001,1,P2,B,2,3,1,3,3,0,A,24,false
316,316002,0,P1,A,2,3,1,3,3,0,A,26,false
316,316002,1,P2,B,2,3,1,3,3,0,A,24,false
316,316003,0,P1,A,2,3,1,3,3,0,A,37,false
316,316003,1,P2,B,2,3,1,3,3,0,A,29,false
316,316004,0,P1,A,2,3,1,3,3,0,A,50,false
316,316004,1,P2,B,2,3,1,3,3,0,B,33,false
316,316005,0,P1,A,2,3,1,3,3,0,A,28,false
316,316005,1,P2,B,2,3,1,3,3,0,A,36,false
317,317001,0,P1,A,2,3,1,4,0,2,B,32,false
317,317001,1,P2,B,2,3,1,4,0,2,A,36,false
317,317002,0,P1,A,2,3,1,4,0,2,B,26,false
317,317002,1,P2,B,2,3,1,4,0,2,B,51,false
317,317003,0,P1,A,2,3,1,4,0,2,A,37,false
317,317003,1,P2,B,2,3,1,4,0,2,B,23,false
317,317004,0,P1,A,2,3,1,4,0,2,B,40,false
317,317004,1,P2,B,2,3,1,4,0,2,A,36,false
317,317005,0,P1,A,2,3,1,4,0,2,B,34,false
317,317005,1,P2,B,2,3,1,4,0,2,B,31,false
318,318001,0,P1,A,2,3,1,4,1,1,B,41,false
318,318001,1,P2,B,2,3,1,4,1,1,A,32,false
318,318002,0,P1,A,2,3,1,4,1,1,B,28,false
318,318002,1,P2,B,2,3,1,4,1,1,A,54,false
318,318003,0,P1,A,2,3,1,4,1,1,A,26,false
318,318003,1,P2,B,2,3,1,4,1,1,B,27,false
318,318004,0,P1,A,2,3,1,4,1,1,A,23,false
318,318004,1,P2,B,2,3,1,4,1,1,B,27,false
318,318005,0,P1,A,2,3,1,4,1,1,A,42,false
318,318005,1,P2,B,2,3,1,4,1,1,A,53,false
319,319001,0,P1,A,2,3,1,4,2,0,A,29,false
319,319001,1,P2,B,2,3,1,4,2,0,A,32,false
319,319002,0,P1,A,2,3,1,4,2,0,A,38,false
319,319002,1,P2,B,2,3,1,4,2,0,A,33,false
319,319003,0,P1,A,2,3,1,4,2,0,A,29,false
319,319003,1,P2,B,2,3,1,4,2,0,B,35,false
319,319004,0,P1,A,2,3,1,4,2,0,A,21,false
319,319004,1,P2,B,2,3,1,4,2,0,A,30,false
319,319005,0,P1,A,2,3,1,4,2,0,B,36,false
319,319005,1,P2,B,2,3,1,4,2,0,A,36,false
320,320001,0,P1,A,2,3,1,5,0,1,B,24,false
320,320001,1,P2,B,2,3,1,5,0,1,A,24,false
320,320002,0,P1,A,2,3,1,5,0,1,A,57,false
320,320002,1,P2,B,2,3,1,5,0,1,A,40,false
320,320003,0,P1,A,2,3,1,5,0,1,A,31,false
320,320003,1,P2,B,2,3,1,5,0,1,A,28,false
320,320004,0,P1,A,2,3,1,5,0,1,B,48,false
320,320004,1,P2,B,2,3,1,5,0,1,A,57,false
320,320005,0,P1,A,2,3,1,5,0,1,A,29,false
320,320005,1,P2,B,2,3,1,5,0,1,A,33,false
321,321001,0,P1,A,2,3,1,5,1,0,A,30,false
321,321001,1,P2,B,2,3,1,5,1,0,A,23,false
321,321002,0,P1,A,2,3,1,5,1,0,A,48,false
321,321002,1,P2,B,2,3,1,5,1,0,B,33,false
321,321003,0,P1,A,2,3,1,5,1,0,A,37,false
321,321003,1,P2,B,2,3,1,5,1,0,A,41,false
321,321004,0,P1,A,2,3,1,5,1,0,A,39,false
321,321004,1,P2,B,2,3,1,5,1,0,A,42,false
321,321005,0,P1,A,2,3,1,5,1,0,B,50,false
321,321005,1,P2,B,2,3,1,5,1,0,A,33,false
322,322001,0,P1,A,2,3,1,6,0,0,A,33,false
322,322001,1,P2,B,2,3,1,6,0,0,A,45,false
322,322002,0,P1,A,2,3,1,6,0,0,A,38,false
322,322002,1,P2,B,2,3,1,6,0,0,A,40,false
322,322003,0,P1,A,2,3,1,6,0,0,A,31,false
322,322003,1,P2,B,2,3,1,6,0,0,A,30,false
322,322004,0,P1,A,2,3,1,6,0,0,A,25,false
322,322004,1,P2,B,2,3,1,6,0,0,A,34,false
322,322005,0,P1,A,2,3,1,6,0,0,A,23,false
322,322005,1,P2,B,2,3,1,6,0,0,B,37,false
323,323001,0,P1,A,2,4,0,3,0,3,B,27,false
323,323001,1,P2,B,2,4,0,3,0,3,B,26,false
323,323002,0,P1,A,2,4,0,3,0,3,B,22,false
323,323002,1,P2,B,2,4,0,3,0,3,B,36,false
323,323003,0,P1,A,2,4,0,3,0,3,B,39,false
323,323003,1,P2,B,2,4,0,3,0,3,B,28,false
323,323004,0,P1,A,2,4,0,3,0,3,B,40,false
323,323004,1,P2,B,2,4,0,3,0,3,B,36,false
323,323005,0,P1,A,2,4,0,3,0,3,B,42,false
323,323005,1,P2,B,2,4,0,3,0,3,B,29,false
324,324001,0,P1,A,2,4,0,3,1,2,B,34,false
324,324001,1,P2,B,2,4,0,3,1,2,A,26,false
324,324002,0,P1,A,2,4,0,3,1,2,B,22,false
324,324002,1,P2,B,2,4,0,3,1,2,B,36,false
324,324003,0,P1,A,2,4,0,3,1,2,B,36,false
324,324003,1,P2,B,2,4,0,3,1,2,B,39,false
324,324004,0,P1,A,2,4,0,3,1,2,B,53,false
324,324004,1,P2,B,2,4,0,3,1,2,B,27,false
324,324005,0,P1,A,2,4,0,3,1,2,B,31,false
324,324005,1,P2,B,2,4,0,3,1,2,B,38,false
325,325001,0,P1,A,2,4,0,3,2,1,B,40,false
325,325001,1,P2,B,2,4,0,3,2,1,B,29,false
325,325002,0,P1,A,2,4,0,3,2,1,A,30,false
325,325002,1,P2,B,2,4,0,3,2,1,B,32,false
325,325003,0,P1,A,2,4,0,3,2,1,B,29,false
325,325003,1,P2,B,2,4,0,3,2,1,A,34,false
325,325004,0,P1,A,2,4,0,3,2,1,A,31,false
325,325004,1,P2,B,2,4,0,3,2,1,A,38,false
325,325005,0,P1,A,2,4,0,3,2,1,A,23,false
325,325005,1,P2,B,2,4,0,3,2,1,B,29,false
326,326001,0,P1,A,2,4,0,3,3,0,A,31,false
326,326001,1,P2,B,2,4,0,3,3,0,B,29,false
326,326002,0,P1,A,2,4,0,3,3,0,B,22,false
326,326002,1,P2,B,2,4,0,3,3,0,B,23,false
326,326003,0,P1,A,2,4,0,3,3,0,B,26,false
326,326003,1,P2,B,2,4,0,3,3,0,A,28,false
326,326004,0,P1,A,2,4,0,3,3,0,A,25,false
326,326004,1,P2,B,2,4,0,3,3,0,B,27,false
326,326005,0,P1,A,2,4,0,3,3,0,A,27,false
326,326005,1,P2,B,2,4,0,3,3,0,B,27,false
327,327001,0,P1,A,2,4,0,4,0,2,B,31,false
327,327001,1,P2,B,2,4,0,4,0,2,B,34,false
327,327002,0,P1,A,2,4,0,4,0,2,B,30,false
327,327002,1,P2,B,2,4,0,4,0,2,B,48,false
327,327003,0,P1,A,2,4,0,4,0,2,B,27,false
327,327003,1,P2,B,2,4,0,4,0,2,B,23,false
327,327004,0,P1,A,2,4,0,4,0,2,A,25,false
327,327004,1,P2,B,2,4,0,4,0,2,B,27,false
327,327005,0,P1,A,2,4,0,4,0,2,B,26,false
327,327005,1,P2,B,2,4,0,4,0,2,A,24,false
328,328001,0,P1,A,2,4,0,4,1,1,B,26,false
328,328001,1,P2,B,2,4,0,4,1,1,A,32,false
328,328002,0,P1,A,2,4,0,4,1,1,A,37,false
328,328002,1,P2,B,2,4,0,4,1,1,A,38,false
328,328003,0,P1,A,2,4,0,4,1,1,A,35,false
328,328003,1,P2,B,2,4,0,4,1,1,B,27,false
328,328004,0,P1,A,2,4,0,4,1,1,A,33,false
328,328004,1,P2,B,2,4,0,4,1,1,A,28,false
328,328005,0,P1,A,2,4,0,4,1,1,B,32,false
328,328005,1,P2,B,2,4,0,4,1,1,B,29,false
329,329001,0,P1,A,2,4,0,4,2,0,A,37,false
329,329001,1,P2,B,2,4,0,4,2,0,B,25,false
329,329002,0,P1,A,2,4,0,4,2,0,A,31,false
329,329002,1,P2,B,2,4,0,4,2,0,A,38,false
329,329003,0,P1,A,2,4,0,4,2,0,B,39,false
329,329003,1,P2,B,2,4,0,4,2,0,B,43,false
329,329004,0,P1,A,2,4,0,4,2,0,B,22,false
329,329004,1,P2,B,2,4,0,4,2,0,A,20,false
329,329005,0,P1,A,2,4,0,4,2,0,B,28,false
329,329005,1,P2,B,2,4,0,4,2,0,A,53,false
330,330001,0,P1,A,2,4,0,5,0,1,A,32,false
330,330001,1,P2,B,2,4,0,5,0,1,A,24,false
330,330002,0,P1,A,2,4,0,5,0,1,B,35,false
330,330002,1,P2,B,2,4,0,5,0,1,A,30,false
330,330003,0,P1,A,2,4,0,5,0,1,A,31,false
330,330003,1,P2,B,2,4,0,5,0,1,A,44,false
330,330004,0,P1,A,2,4,0,5,0,1,B,18,false
330,330004,1,P2,B,2,4,0,5,0,1,B,18,false
330,330005,0,P1,A,2,4,0,5,0,1,B,30,false
330,330005,1,P2,B,2,4,0,5,0,1,A,45,false
331,331001,0,P1,A,2,4,0,5,1,0,A,37,false
331,331001,1,P2,B,2,4,0,5,1,0,A,28,false
331,331002,0,P1,A,2,4,0,5,1,0,A,32,false
331,331002,1,P2,B,2,4,0,5,1,0,B,41,false
331,331003,0,P1,A,2,4,0,5,1,0,A,25,false
331,331003,1,P2,B,2,4,0,5,1,0,B,25,false
331,331004,0,P1,A,2,4,0,5,1,0,B,33,false
331,331004,1,P2,B,2,4,0,5,1,0,B,28,false
331,331005,0,P1,A,2,4,0,5,1,0,B,23,false
331,331005,1,P2,B,2,4,0,5,1,0,A,24,false
332,332001,0,P1,A,2,4,0,6,0,0,A,37,false
332,332001,1,P2,B,2,4,0,6,0,0,A,43,false
332,332002,0,P1,A,2,4,0,6,0,0,A,27,false
332,332002,1,P2,B,2,4,0,6,0,0,A,54,false
332,332003,0,P1,A,2,4,0,6,0,0,A,39,false
332,332003,1,P2,B,2,4,0,6,0,0,B,36,false
332,332004,0,P1,A,2,4,0,6,0,0,B,32,false
332,332004,1,P2,B,2,4,0,6,0,0,A,26,false
332,332005,0,P1,A,2,4,0,6,0,0,A,36,false
332,332005,1,P2,B,2,4,0,6,0,0,B,21,false
333,333001,0,P1,A,3,0,3,3,1,2,A,38,false
333,333001,1,P2,B,3,0,3,3,1,2,A,44,false
333,333002,0,P1,A,3,0,3,3,1,2,A,31,false
333,333002,1,P2,B,3,0,3,3,1,2,A,34,false
333,333003,0,P1,A,3,0,3,3,1,2,A,35,false
333,333003,1,P2,B,3,0,3,3,1,2,A,29,false
333,333004,0,P1,A,3,0,3,3,1,2,B,38,false
333,333004,1,P2,B,3,0,3,3,1,2,A,36,false
333,333005,0,P1,A,3,0,3,3,1,2,A,33,false
333,333005,1,P2,B,3,0,3,3,1,2,A,41,false
334,334001,0,P1,A,3,0,3,3,2,1,A,37,false
334,334001,1,P2,B,3,0,3,3,2,1,A,34,false
334,334002,0,P1,A,3,0,3,3,2,1,A,34,false
334,334002,1,P2,B,3,0,3,3,2,1,A,28,false
334,334003,0,P1,A,3,0,3,3,2,1,A,26,false
334,334003,1,P2,B,3,0,3,3,2,1,A,23,false
334,334004,0,P1,A,3,0,3,3,2,1,A,31,false
334,334004,1,P2,B,3,0,3,3,2,1,A,22,false
334,334005,0,P1,A,3,0,3,3,2,1,A,37,false
334,334005,1,P2,B,3,0,3,3,2,1,A,34,false
335,335001,0,P1,A,3,0,3,3,3,0,A,27,false
335,335001,1,P2,B,3,0,3,3,3,0,A,34,false
335,335002,0,P1,A,3,0,3,3,3,0,A,38,false
335,335002,1,P2,B,3,0,3,3,3,0,A,37,false
335,335003,0,P1,A,3,0,3,3,3,0,A,27,false
335,335003,1,P2,B,3,0,3,3,3,0,A,53,false
335,335004,0,P1,A,3,0,3,3,3,0,B,42,false
335,335004,1,P2,B,3,0,3,3,3,0,A,37,false
335,335005,0,P1,A,3,0,3,3,3,0,A,30,false
335,335005,1,P2,B,3,0,3,3,3,0,A,30,false
336,336001,0,P1,A,3,0,3,4,0,2,A,41,false
336,336001,1,P2,B,3,0,3,4,0,2,A,27,false
336,336002,0,P1,A,3,0,3,4,0,2,A,33,false
336,336002,1,P2,B,3,0,3,4,0,2,A,43,false
336,336003,0,P1,A,3,0,3,4,0,2,A,33,false
336,336003,1,P2,B,3,0,3,4,0,2,A,34,false
336,336004,0,P1,A,3,0,3,4,0,2,A,40,false
336,336004,1,P2,B,3,0,3,4,0,2,A,42,false
336,336005,0,P1,A,3,0,3,4,0,2,A,43,false
336,336005,1,P2,B,3,0,3,4,0,2,A,54,false
337,337001,0,P1,A,3,0,3,4,1,1,A,49,false
337,337001,1,P2,B,3,0,3,4,1,1,A,42,false
337,337002,0,P1,A,3,0,3,4,1,1,A,27,false
337,337002,1,P2,B,3,0,3,4,1,1,A,26,false
337,337003,0,P1,A,3,0,3,4,1,1,A,27,false
337,337003,1,P2,B,3,0,3,4,1,1,A,41,false
337,337004,0,P1,A,3,0,3,4,1,1,A,21,false
337,337004,1,P2,B,3,0,3,4,1,1,A,26,false
337,337005,0,P1,A,3,0,3,4,1,1,A,27,false
337,337005,1,P2,B,3,0,3,4,1,1,A,36,false
338,338001,0,P1,A,3,0,3,4,2,0,A,40,false
338,338001,1,P2,B,3,0,3,4,2,0,A,43,false
338,338002,0,P1,A,3,0,3,4,2,0,A,27,false
338,338002,1,P2,B,3,0,3,4,2,0,A,35,false
338,338003,0,P1,A,3,0,3,4,2,0,A,32,false
338,338003,1,P2,B,3,0,3,4,2,0,A,49,false
338,338004,0,P1,A,3,0,3,4,2,0,A,32,false
338,338004,1,P2,B,3,0,3,4,2,0,A,24,false
338,338005,0,P1,A,3,0,3,4,2,0,A,34,false
338,338005,1,P2,B,3,0,3,4,2,0,A,36,false
339,339001,0,P1,A,3,0,3,5,0,1,A,43,false
339,339001,1,P2,B,3,0,3,5,0,1,A,49,false
339,339002,0,P1,A,3,0,3,5,0,1,A,29,false
339,339002,1,P2,B,3,0,3,5,0,1,A,36,false
339,339003,0,P1,A,3,0,3,5,0,1,A,80,false
339,339003,1,P2,B,3,0,3,5,0,1,A,31,false
339,339004,0,P1,A,3,0,3,5,0,1,A,40,false
339,339004,1,P2,B,3,0,3,5,0,1,A,43,false
339,339005,0,P1,A,3,0,3,5,0,1,A,33,false
339,339005,1,P2,B,3,0,3,5,0,1,A,35,false
340,340001,0,P1,A,3,0,3,5,1,0,A,24,false
340,340001,1,P2,B,3,0,3,5,1,0,A,24,false
340,340002,0,P1,A,3,0,3,5,1,0,A,27,false
340,340002,1,P2,B,3,0,3,5,1,0,A,26,false
340,340003,0,P1,A,3,0,3,5,1,0,A,25,false
340,340003,1,P2,B,3,0,3,5,1,0,A,25,false
340,340004,0,P1,A,3,0,3,5,1,0,A,44,false
340,340004,1,P2,B,3,0,3,5,1,0,A,22,false
340,340005,0,P1,A,3,0,3,5,1,0,A,34,false
340,340005,1,P2,B,3,0,3,5,1,0,A,28,false
341,341001,0,P1,A,3,0,3,6,0,0,A,30,false
341,341001,1,P2,B,3,0,3,6,0,0,A,37,false
341,341002,0,P1,A,3,0,3,6,0,0,A,28,false
341,341002,1,P2,B,3,0,3,6,0,0,A,28,false
341,341003,0,P1,A,3,0,3,6,0,0,A,37,false
341,341003,1,P2,B,3,0,3,6,0,0,A,37,false
341,341004,0,P1,A,3,0,3,6,0,0,A,27,false
341,341004,1,P2,B,3,0,3,6,0,0,A,39,false
341,341005,0,P1,A,3,0,3,6,0,0,A,27,false
341,341005,1,P2,B,3,0,3,6,0,0,A,21,false
342,342001,0,P1,A,3,1,2,3,2,1,A,35,false
342,342001,1,P2,B,3,1,2,3,2,1,A,41,false
342,342002,0,P1,A,3,1,2,3,2,1,A,34,false
342,342002,1,P2,B,3,1,2,3,2,1,A,29,false
342,342003,0,P1,A,3,1,2,3,2,1,B,27,false
342,342003,1,P2,B,3,1,2,3,2,1,A,26,false
342,342004,0,P1,A,3,1,2,3,2,1,A,34,false
342,342004,1,P2,B,3,1,2,3,2,1,A,31,false
